"GEO_ID","NAME","B02011_001E","B02011_001M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:",
"1500000US360470396001","Block Group 1; Census Tract 396; Kings County; New York","0","13",
"1500000US360470396002","Block Group 2; Census Tract 396; Kings County; New York","32","48",
"1500000US360470397001","Block Group 1; Census Tract 397; Kings County; New York","24","53",
"1500000US360470397002","Block Group 2; Census Tract 397; Kings County; New York","1","3",
"1500000US360470397003","Block Group 3; Census Tract 397; Kings County; New York","52","56",
"1500000US360470398001","Block Group 1; Census Tract 398; Kings County; New York","1221","366",
"1500000US360470398002","Block Group 2; Census Tract 398; Kings County; New York","716","317",
"1500000US360470399001","Block Group 1; Census Tract 399; Kings County; New York","31","34",
"1500000US360470399002","Block Group 2; Census Tract 399; Kings County; New York","197","273",
"1500000US360470399003","Block Group 3; Census Tract 399; Kings County; New York","45","50",
"1500000US360470400001","Block Group 1; Census Tract 400; Kings County; New York","207","179",
"1500000US360470400002","Block Group 2; Census Tract 400; Kings County; New York","317","152",
"1500000US360470400003","Block Group 3; Census Tract 400; Kings County; New York","785","503",
"1500000US360470401001","Block Group 1; Census Tract 401; Kings County; New York","1","3",
"1500000US360470401002","Block Group 2; Census Tract 401; Kings County; New York","82","61",
"1500000US360470401003","Block Group 3; Census Tract 401; Kings County; New York","90","77",
"1500000US360470402001","Block Group 1; Census Tract 402; Kings County; New York","0","13",
"1500000US360470402002","Block Group 2; Census Tract 402; Kings County; New York","724","333",
"1500000US360470402003","Block Group 3; Census Tract 402; Kings County; New York","267","145",
"1500000US360470402004","Block Group 4; Census Tract 402; Kings County; New York","744","221",
"1500000US360470403001","Block Group 1; Census Tract 403; Kings County; New York","144","160",
"1500000US360470403002","Block Group 2; Census Tract 403; Kings County; New York","29","32",
"1500000US360470403003","Block Group 3; Census Tract 403; Kings County; New York","41","38",
"1500000US360470404001","Block Group 1; Census Tract 404; Kings County; New York","804","286",
"1500000US360470404002","Block Group 2; Census Tract 404; Kings County; New York","576","186",
"1500000US360470405001","Block Group 1; Census Tract 405; Kings County; New York","49","34",
"1500000US360470405002","Block Group 2; Census Tract 405; Kings County; New York","34","48",
"1500000US360470406001","Block Group 1; Census Tract 406; Kings County; New York","536","361",
"1500000US360470406002","Block Group 2; Census Tract 406; Kings County; New York","897","299",
"1500000US360470406003","Block Group 3; Census Tract 406; Kings County; New York","672","274",
"1500000US360470407001","Block Group 1; Census Tract 407; Kings County; New York","0","13",
"1500000US360470408001","Block Group 1; Census Tract 408; Kings County; New York","543","359",
"1500000US360470408002","Block Group 2; Census Tract 408; Kings County; New York","552","219",
"1500000US360470408003","Block Group 3; Census Tract 408; Kings County; New York","990","319",
"1500000US360470409001","Block Group 1; Census Tract 409; Kings County; New York","56","63",
"1500000US360470409002","Block Group 2; Census Tract 409; Kings County; New York","84","78",
"1500000US360470409003","Block Group 3; Census Tract 409; Kings County; New York","0","13",
"1500000US360470410001","Block Group 1; Census Tract 410; Kings County; New York","166","151",
"1500000US360470410002","Block Group 2; Census Tract 410; Kings County; New York","243","134",
"1500000US360470411001","Block Group 1; Census Tract 411; Kings County; New York","69","80",
"1500000US360470411002","Block Group 2; Census Tract 411; Kings County; New York","18","29",
"1500000US360470411003","Block Group 3; Census Tract 411; Kings County; New York","0","13",
"1500000US360470412001","Block Group 1; Census Tract 412; Kings County; New York","383","176",
"1500000US360470412002","Block Group 2; Census Tract 412; Kings County; New York","931","542",
"1500000US360470413001","Block Group 1; Census Tract 413; Kings County; New York","27","36",
"1500000US360470413002","Block Group 2; Census Tract 413; Kings County; New York","19","31",
"1500000US360470413003","Block Group 3; Census Tract 413; Kings County; New York","121","129",
"1500000US360470414011","Block Group 1; Census Tract 414.01; Kings County; New York","67","56",
"1500000US360470414012","Block Group 2; Census Tract 414.01; Kings County; New York","0","13",
"1500000US360470414021","Block Group 1; Census Tract 414.02; Kings County; New York","97","91",
"1500000US360470414022","Block Group 2; Census Tract 414.02; Kings County; New York","189","223",
"1500000US360470415001","Block Group 1; Census Tract 415; Kings County; New York","0","13",
"1500000US360470415002","Block Group 2; Census Tract 415; Kings County; New York","156","192",
"1500000US360470415003","Block Group 3; Census Tract 415; Kings County; New York","6","10",
"1500000US360470416001","Block Group 1; Census Tract 416; Kings County; New York","25","40",
"1500000US360470416002","Block Group 2; Census Tract 416; Kings County; New York","73","68",
"1500000US360470417001","Block Group 1; Census Tract 417; Kings County; New York","64","84",
"1500000US360470417002","Block Group 2; Census Tract 417; Kings County; New York","0","13",
"1500000US360470417003","Block Group 3; Census Tract 417; Kings County; New York","78","109",
"1500000US360470417004","Block Group 4; Census Tract 417; Kings County; New York","37","41",
"1500000US360470418001","Block Group 1; Census Tract 418; Kings County; New York","166","165",
"1500000US360470418002","Block Group 2; Census Tract 418; Kings County; New York","133","82",
"1500000US360470419001","Block Group 1; Census Tract 419; Kings County; New York","75","83",
"1500000US360470419002","Block Group 2; Census Tract 419; Kings County; New York","0","13",
"1500000US360470419003","Block Group 3; Census Tract 419; Kings County; New York","303","375",
"1500000US360470420001","Block Group 1; Census Tract 420; Kings County; New York","0","13",
"1500000US360470420002","Block Group 2; Census Tract 420; Kings County; New York","29","39",
"1500000US360470421001","Block Group 1; Census Tract 421; Kings County; New York","55","60",
"1500000US360470421002","Block Group 2; Census Tract 421; Kings County; New York","15","24",
"1500000US360470421003","Block Group 3; Census Tract 421; Kings County; New York","189","211",
"1500000US360470421004","Block Group 4; Census Tract 421; Kings County; New York","28","34",
"1500000US360470422001","Block Group 1; Census Tract 422; Kings County; New York","60","86",
"1500000US360470422002","Block Group 2; Census Tract 422; Kings County; New York","299","221",
"1500000US360470422003","Block Group 3; Census Tract 422; Kings County; New York","79","84",
"1500000US360470423001","Block Group 1; Census Tract 423; Kings County; New York","42","39",
"1500000US360470423002","Block Group 2; Census Tract 423; Kings County; New York","272","171",
"1500000US360470423003","Block Group 3; Census Tract 423; Kings County; New York","56","57",
"1500000US360470424001","Block Group 1; Census Tract 424; Kings County; New York","433","232",
"1500000US360470424002","Block Group 2; Census Tract 424; Kings County; New York","871","672",
"1500000US360470424003","Block Group 3; Census Tract 424; Kings County; New York","685","230",
"1500000US360470425001","Block Group 1; Census Tract 425; Kings County; New York","14","22",
"1500000US360470425002","Block Group 2; Census Tract 425; Kings County; New York","0","13",
"1500000US360470425003","Block Group 3; Census Tract 425; Kings County; New York","45","58",
"1500000US360470426001","Block Group 1; Census Tract 426; Kings County; New York","862","343",
"1500000US360470426002","Block Group 2; Census Tract 426; Kings County; New York","480","274",
"1500000US360470426003","Block Group 3; Census Tract 426; Kings County; New York","531","270",
"1500000US360470427001","Block Group 1; Census Tract 427; Kings County; New York","93","97",
"1500000US360470427002","Block Group 2; Census Tract 427; Kings County; New York","36","39",
"1500000US360470427003","Block Group 3; Census Tract 427; Kings County; New York","157","126",
"1500000US360470427004","Block Group 4; Census Tract 427; Kings County; New York","55","88",
"1500000US360470428001","Block Group 1; Census Tract 428; Kings County; New York","876","359",
"1500000US360470428002","Block Group 2; Census Tract 428; Kings County; New York","317","188",
"1500000US360470428003","Block Group 3; Census Tract 428; Kings County; New York","482","289",
"1500000US360470429001","Block Group 1; Census Tract 429; Kings County; New York","18","28",
"1500000US360470429002","Block Group 2; Census Tract 429; Kings County; New York","56","65",
"1500000US360470429003","Block Group 3; Census Tract 429; Kings County; New York","238","209",
"1500000US360470429004","Block Group 4; Census Tract 429; Kings County; New York","84","102",
"1500000US360470430001","Block Group 1; Census Tract 430; Kings County; New York","440","280",
"1500000US360470430002","Block Group 2; Census Tract 430; Kings County; New York","606","393",
"1500000US360470430003","Block Group 3; Census Tract 430; Kings County; New York","721","346",
"1500000US360470431001","Block Group 1; Census Tract 431; Kings County; New York","188","187",
"1500000US360470431002","Block Group 2; Census Tract 431; Kings County; New York","70","64",
"1500000US360470431003","Block Group 3; Census Tract 431; Kings County; New York","51","59",
"1500000US360470431004","Block Group 4; Census Tract 431; Kings County; New York","153","145",
"1500000US360470432001","Block Group 1; Census Tract 432; Kings County; New York","641","464",
"1500000US360470432002","Block Group 2; Census Tract 432; Kings County; New York","571","266",
"1500000US360470432003","Block Group 3; Census Tract 432; Kings County; New York","840","369",
"1500000US360470433001","Block Group 1; Census Tract 433; Kings County; New York","83","110",
"1500000US360470433002","Block Group 2; Census Tract 433; Kings County; New York","0","13",
"1500000US360470433003","Block Group 3; Census Tract 433; Kings County; New York","45","47",
"1500000US360470434001","Block Group 1; Census Tract 434; Kings County; New York","567","310",
"1500000US360470434002","Block Group 2; Census Tract 434; Kings County; New York","623","395",
"1500000US360470434003","Block Group 3; Census Tract 434; Kings County; New York","643","429",
"1500000US360470435001","Block Group 1; Census Tract 435; Kings County; New York","210","203",
"1500000US360470435002","Block Group 2; Census Tract 435; Kings County; New York","125","195",
"1500000US360470435003","Block Group 3; Census Tract 435; Kings County; New York","127","79",
"1500000US360470436001","Block Group 1; Census Tract 436; Kings County; New York","900","499",
